unique_id,reported_taxa,corrected_taxa
9,151.029.001,Micromeria fruticosa
9,151.029.020,Micromeria graeca
9,151.029.010,Micromeria hispida
9,151.029.021,Micromeria inodora
9,151.029.014,Micromeria juliana
9,151.029.018,Micromeria kerneri
9,151.029.011,Micromeria marginata
9,151.029.008,Micromeria microphylla
9,151.029.015,Micromeria myrtifolia
9,151.029.013,Micromeria nervosa
9,151.029.019,Micromeria parviflora
9,151.029.005,Micromeria pulegium
9,151.029.999,Micromeria sp.
9,151.029.003,Micromeria taygetea
9,151.029.002,Micromeria thymifolia
9,151.014.001,Moluccella spinosa
9,151.018.015,Nepeta agrestis
9,151.018.003,Nepeta apuleii
9,151.018.024,Nepeta beltranii
9,151.018.010,Nepeta camphorata
9,151.018.013,Nepeta cataria
9,151.018.009,Nepeta dirphya
9,151.018.016,Nepeta foliosa
9,151.018.005,Nepeta granatensis
9,151.018.017,Nepeta grandiflora
9,151.018.011,Nepeta heldreichii
9,151.018.023,Nepeta hispanica
9,151.018.012,Nepeta italica
9,151.018.019,Nepeta latifolia
9,151.018.018,Nepeta melissifolia
9,151.018.001,Nepeta multibracteata
9,151.018.014,Nepeta nepetella
9,151.018.020,Nepeta nuda
9,151.018.007,Nepeta parnassica
9,151.018.022,Nepeta parviflora
9,151.018.004,Nepeta scordotis
9,151.018.006,Nepeta sibthorpii
9,151.018.999,Nepeta sp.
9,151.018.008,Nepeta spruneri
9,151.018.002,Nepeta tuberosa
9,151.018.021,Nepeta ucranica
9,151.032.001,Origanum compactum
9,151.032.009,Origanum dictamnus
9,151.032.014,Origanum dubium
9,151.032.002,Origanum heracleoticum
9,151.032.012,Origanum lirium
9,151.032.005,Origanum majorana
9,151.032.008,Origanum majoricum
9,151.032.007,Origanum microphyllum
9,151.032.006,Origanum onites
9,151.032.011,Origanum scabrum
9,151.032.999,Origanum sp.
9,151.032.010,Origanum tournefortii
9,151.032.013,Origanum vetteri
9,151.032.004,Origanum virens
9,151.032.003,Origanum vulgare
9,151.036.001,Perilla frutescens
9,151.009.007,Phlomis cretica
9,151.009.010,Phlomis crinita
9,151.009.008,Phlomis ferruginea
9,151.009.006,Phlomis floccosa
9,151.009.012,Phlomis fruticosa
9,151.009.013,Phlomis grandiflora
9,151.009.003,Phlomis herba-venti
9,151.009.005,Phlomis italica
9,151.009.011,Phlomis lanata
9,151.009.009,Phlomis lychnitis
9,151.009.004,Phlomis purpurea
9,151.009.002,Phlomis samia
9,151.009.999,Phlomis sp.
9,151.009.001,Phlomis tuberosa
9,151.004.001,Prasium majus
9,151.021.002,Prunella grandiflora
9,151.021.004,Prunella hyssopifolia
9,151.021.001,Prunella laciniata
9,151.021.999,Prunella sp.
9,151.021.003,Prunella vulgaris
9,151.037.002,Rosmarinus eriocalix
9,151.037.001,Rosmarinus officinalis
9,151.037.999,Rosmarinus sp.
9,151.040.016,Salvia aethiopis
9,151.040.026,Salvia amplexicaulis
9,151.040.015,Salvia argentea
9,151.040.031,Salvia austriaca
9,151.040.020,Salvia bicolor
9,151.040.007,Salvia blancoana
9,151.040.008,Salvia brachyodon
9,151.040.006,Salvia candelabrum
9,151.040.017,Salvia candidissima
9,151.040.022,Salvia dumetorum
9,151.040.004,Salvia eichlerana
9,151.040.019,Salvia forskaohlei
9,151.040.018,Salvia glutinosa
9,151.040.003,Salvia grandiflora
9,151.040.032,Salvia jurisicii
9,151.040.002,Salvia lavandulifolia
9,151.040.036,Salvia napifolia
9,151.040.025,Salvia nemorosa
9,151.040.030,Salvia nutans
9,151.040.001,Salvia officinalis
9,151.040.013,Salvia phlomoides
9,151.040.010,Salvia pinnata
9,151.040.012,Salvia pomifera
9,151.040.021,Salvia pratensis
9,151.040.009,Salvia ringens
9,151.040.011,Salvia scabiosifolia
9,151.040.014,Salvia sclarea
9,151.040.028,Salvia sclareoides
9,151.040.999,Salvia sp.
9,151.040.023,Salvia teddii
9,151.040.024,Salvia transsylvanica
9,151.040.005,Salvia triloba
9,151.040.027,Salvia valentina
9,151.040.029,Salvia verbenaca
9,151.040.035,Salvia verticillata
9,151.040.033,Salvia virgata
9,151.040.034,Salvia viridis
9,151.025.008,Satureja athoa
9,151.025.011,Satureja coerulea
9,151.025.013,Satureja cuneifolia
9,151.025.009,Satureja cuneifolia
9,151.025.012,Satureja hortensis
9,151.025.015,Satureja innota
9,151.025.014,Satureja intricata
9,151.025.005,Satureja montana
9,151.025.010,Satureja obovata
9,151.025.006,Satureja parnassica
9,151.025.007,Satureja pilosa
9,151.025.004,Satureja rumelica
9,151.025.002,Satureja salzmannii
9,151.025.999,Satureja sp.
9,151.025.003,Satureja spinosa
9,151.025.001,Satureja thymbra
9,151.003.006,Scutellaria albida
9,151.003.002,Scutellaria alpina
9,151.003.004,Scutellaria altissima
9,151.003.010,Scutellaria balearica
9,151.003.003,Scutellaria columnae
9,151.003.014,Scutellaria cypria
9,151.003.011,Scutellaria galericulata
9,151.003.012,Scutellaria hastifolia
9,151.003.009,Scutellaria hirta
9,151.003.013,Scutellaria minor
9,151.003.001,Scutellaria orientalis
9,151.003.005,Scutellaria rubicunda
9,151.003.008,Scutellaria sieberi
9,151.003.999,Scutellaria sp.
9,151.003.007,Scutellaria velenovskyi
9,151.006.011,Sideritis angustifolia
9,151.006.003,Sideritis arborescens
9,151.006.022,Sideritis clandestina
9,151.006.028,Sideritis curvidens
9,151.006.005,Sideritis endressii
9,151.006.002,Sideritis foetens
9,151.006.007,Sideritis glacialis
9,151.006.001,Sideritis grandiflora
9,151.006.004,Sideritis hirsuta
9,151.006.008,Sideritis hyssopifolia
9,151.006.016,Sideritis ilicifolia
9,151.006.019,Sideritis incana
9,151.006.013,Sideritis javalambrensis
9,151.006.020,Sideritis lacaitae
9,151.006.026,Sideritis lanata
9,151.006.017,Sideritis leucantha
9,151.006.010,Sideritis linearifolia
9,151.006.025,Sideritis montana
9,151.006.009,Sideritis ovata
9,151.006.024,Sideritis perfoliata
9,151.006.012,Sideritis reverchonii
9,151.006.027,Sideritis romana
9,151.006.023,Sideritis scardica
9,151.006.006,Sideritis scordioides
9,151.006.015,Sideritis serrata
9,151.006.999,Sideritis sp.
9,151.006.014,Sideritis spinulosa
9,151.006.018,Sideritis stachydioides
9,151.006.021,Sideritis syriaca
9,151.016.017,Stachys acutifolia
9,151.016.001,Stachys alopecuros
9,151.016.007,Stachys alpina
9,151.016.032,Stachys angustifolia
9,151.016.021,Stachys anisochila
9,151.016.053,Stachys annua
9,151.016.049,Stachys arenaria
9,151.016.056,Stachys arvensis
9,151.016.029,Stachys atherocalyx
9,151.016.006,Stachys balansae
9,151.016.004,Stachys balcanica
9,151.016.027,Stachys beckeana
9,151.016.057,Stachys brachyclada
9,151.016.015,Stachys byzantina
9,151.016.045,Stachys candida
9,151.016.020,Stachys canescens
9,151.016.013,Stachys cassia
9,151.016.044,Stachys chrysantha
9,151.016.040,Stachys circinata
9,151.016.050,Stachys corsica
9,151.016.014,Stachys cretica
9,151.016.019,Stachys decumbens
9,151.016.039,Stachys euboica
9,151.016.008,Stachys germanica
9,151.016.041,Stachys glutinosa
9,151.016.016,Stachys heraclea
9,151.016.030,Stachys iberica
9,151.016.038,Stachys ionica
9,151.016.043,Stachys iva
9,151.016.034,Stachys leucoglossa
9,151.016.047,Stachys maritima
9,151.016.052,Stachys marrubiifolia
9,151.016.022,Stachys menthifolia
9,151.016.055,Stachys milanii
9,151.016.002,Stachys monieri
9,151.016.035,Stachys mucronata
9,151.016.018,Stachys obliqua
9,151.016.051,Stachys ocymastrum
9,151.016.003,Stachys officinalis
9,151.016.025,Stachys palustris
9,151.016.028,Stachys parolinii
9,151.016.023,Stachys plumosa
9,151.016.048,Stachys pubescens
9,151.016.026,Stachys recta
9,151.016.005,Stachys scardica
9,151.016.058,Stachys serbica
9,151.016.011,Stachys sericophylla
9,151.016.999,Stachys sp.
9,151.016.042,Stachys spinosa
9,151.016.054,Stachys spinulosa
9,151.016.046,Stachys spreitzenhoferi
9,151.016.036,Stachys spruneri
9,151.016.037,Stachys swainsonii
9,151.016.024,Stachys sylvatica
9,151.016.033,Stachys tetragona
9,151.016.012,Stachys thirkei
9,151.016.010,Stachys tournefortii
9,151.016.009,Stachys tymphaea
9,151.016.031,Stachys virgata
9,151.002.036,Teucrium alpestre
9,151.002.042,Teucrium aragonense
9,151.002.006,Teucrium arduini
9,151.002.003,Teucrium aroanium
9,151.002.014,Teucrium asiaticum
9,151.002.018,Teucrium botrys
9,151.002.002,Teucrium brevifolium
9,151.002.033,Teucrium buxifolium
9,151.002.005,Teucrium campanulatum
9,151.002.041,Teucrium carthaginense
9,151.002.019,Teucrium chamaedrys
9,151.002.049,Teucrium charidemi
9,151.002.030,Teucrium compactum
9,151.002.039,Teucrium cossonii
9,151.002.035,Teucrium cuneifolium
9,151.002.053,Teucrium cyprium
9,151.002.023,Teucrium divaricatum
9,151.002.047,Teucrium eriocephalum
9,151.002.024,Teucrium flavum
9,151.002.026,Teucrium fragile
9,151.002.009,Teucrium francisci-werneri
9,151.002.034,Teucrium freynii
9,151.002.001,Teucrium fruticans
9,151.002.046,Teucrium gnaphalodes
9,151.002.048,Teucrium haenseleri
9,151.002.008,Teucrium halacsyanum
9,151.002.010,Teucrium heliotropifolium
9,151.002.025,Teucrium intricatum
9,151.002.054,Teucrium kotschyanum
9,151.002.021,Teucrium krymense
9,151.002.007,Teucrium lamifolium
9,151.002.040,Teucrium libanitis
9,151.002.022,Teucrium lucidum
9,151.002.028,Teucrium marum
9,151.002.012,Teucrium massiliense
9,151.002.027,Teucrium microphyllum
9,151.002.037,Teucrium montanum
9,151.002.045,Teucrium polium
9,151.002.004,Teucrium pseudochamaepitys
9,151.002.052,Teucrium pseudoscorodonia
9,151.002.043,Teucrium pumilum
9,151.002.031,Teucrium pyrenaicum
9,151.002.017,Teucrium resupinatum
9,151.002.032,Teucrium rotundifolium
9,151.002.013,Teucrium salviastrum
9,151.002.015,Teucrium scordium
9,151.002.050,Teucrium scorodonia
9,151.002.011,Teucrium scorodonia
9,151.002.051,Teucrium siculum
9,151.002.999,Teucrium sp.
9,151.002.016,Teucrium spinosum
9,151.002.029,Teucrium subspinosum
9,151.002.038,Teucrium thymifolium
9,151.002.044,Teucrium turredanum
9,151.002.020,Teucrium webbianum
9,151.030.002,Thymbra calostachya
9,151.030.999,Thymbra sp.
9,151.030.001,Thymbra spicata
9,151.033.062,Thymus alpestris
9,151.033.064,Thymus alternans
9,151.033.011,Thymus antoninae
9,151.033.030,Thymus aranjuezii
9,151.033.033,Thymus atticus
9,151.033.037,Thymus aznavourii
9,151.033.022,Thymus baeticus
9,151.033.060,Thymus bihoriensis
9,151.033.051,Thymus binervulatus
9,151.033.031,Thymus bracteatus
9,151.033.028,Thymus bracteosus
9,151.033.004,Thymus caespititius
9,151.033.017,Thymus camphoratus
9,151.033.001,Thymus capitatus
9,151.033.016,Thymus capitellatus
9,151.033.018,Thymus carnosus
9,151.033.007,Thymus cephalotos
9,151.033.014,Thymus cherlerioides
9,151.033.059,Thymus comosus
9,151.033.040,Thymus comptus
9,151.033.013,Thymus dolopicus
9,151.033.043,Thymus glabrescens
9,151.033.029,Thymus granatensis
9,151.033.050,Thymus guberlinensis
9,151.033.046,Thymus herba-barona
9,151.033.023,Thymus hirtus
9,151.033.026,Thymus holosericeus
9,151.033.020,Thymus hyemalis
9,151.033.068,Thymus integer
9,151.033.038,Thymus kirgisorum
9,151.033.027,Thymus laconicus
9,151.033.032,Thymus leptophyllus
9,151.033.044,Thymus longedentatus
9,151.033.055,Thymus longicaulis
9,151.033.009,Thymus longiflorus
9,151.033.024,Thymus loscosii
9,151.033.002,Thymus mastichina
9,151.033.012,Thymus mastigophorus
9,151.033.010,Thymus membranaceus
9,151.033.057,Thymus nervosus
9,151.033.047,Thymus nitens
9,151.033.052,Thymus ocheus
9,151.033.063,Thymus oehmianus
9,151.033.067,Thymus orospedanus
9,151.033.045,Thymus pallasianus
9,151.033.042,Thymus pannonicus
9,151.033.015,Thymus parnassicus
9,151.033.005,Thymus piperella
9,151.033.034,Thymus plasonii
9,151.033.056,Thymus praecox
9,151.033.058,Thymus pulcherrimus
9,151.033.061,Thymus pulegioides
9,151.033.049,Thymus richardii
9,151.033.025,Thymus serpylloides
9,151.033.065,Thymus serpyllum
9,151.033.041,Thymus sibthorpii
9,151.033.999,Thymus sp.
9,151.033.036,Thymus spinulosus
9,151.033.054,Thymus stojanovii
9,151.033.035,Thymus striatus
9,151.033.066,Thymus talijevii
9,151.033.006,Thymus teucrioides
9,151.033.053,Thymus thracicus
9,151.033.003,Thymus tomentosus
9,151.033.008,Thymus villosus
9,151.033.019,Thymus vulgaris
9,151.033.048,Thymus willkommii
9,151.033.039,Thymus zygioides
9,151.033.021,Thymus zygis
9,151.024.003,Ziziphora acinoides
9,151.024.001,Ziziphora capitata
9,151.024.002,Ziziphora hispanica
9,151.024.006,Ziziphora persica
9,151.024.999,Ziziphora sp.
9,151.024.005,Ziziphora taurica
9,151.024.004,Ziziphora tenuior
9,065.001.002,Laurus azorica
9,065.001.001,Laurus nobilis
9,065.001.999,Laurus sp.
9,065.002.001,Persea indica
9,081.004.009,Acacia cyanophylla
9,081.004.006,Acacia cyclops
9,081.004.003,Acacia dealbata
9,081.004.001,Acacia farnesiana
9,081.004.002,Acacia karoo
9,081.004.005,Acacia longifolia
9,081.004.004,Acacia mearnsii
9,081.004.007,Acacia melanoxylon
9,081.004.008,Acacia pycnantha
9,081.004.010,Acacia retinodes
9,081.004.999,Acacia sp.
9,081.026.001,Adenocarpus complicatus
9,081.026.004,Adenocarpus decorticans
9,081.026.003,Adenocarpus hispanicus
9,081.026.999,Adenocarpus sp.
9,081.026.002,Adenocarpus telonensis
9,081.026.005,Adenocarpus viscosus
9,081.073.002,Alhagi graecorum
9,081.073.001,Alhagi pseudalhagi
9,081.073.999,Alhagi sp.
9,081.042.001,Amorpha fruticosa
9,081.007.001,Anagyris foetida
9,081.063.005,Anthyllis aegaea
9,081.063.008,Anthyllis aurea
9,081.063.004,Anthyllis barba-jovis
9,081.063.018,Anthyllis cornicina
9,081.063.001,Anthyllis cytisoides
9,081.063.014,Anthyllis gerardii
9,081.063.019,Anthyllis hamosa
9,081.063.006,Anthyllis henoniana
9,081.063.003,Anthyllis hermanniae
9,081.063.017,Anthyllis lotoides
9,081.063.007,Anthyllis montana
9,081.063.013,Anthyllis onobrychoides
9,081.063.009,Anthyllis polycephala
9,081.063.012,Anthyllis ramburii
9,081.063.011,Anthyllis rupestris
9,081.063.999,Anthyllis sp.
9,081.063.010,Anthyllis tejedensis
9,081.063.002,Anthyllis terniflora
9,081.063.016,Anthyllis tetraphylla
9,081.063.015,Anthyllis vulneraria
9,081.044.001,Apios americana
9,081.074.001,Arachis hypogaea
9,081.029.002,Argyrolobium biebersteinii
9,081.029.999,Argyrolobium sp.
9,081.029.001,Argyrolobium zanonii
9,081.038.100,Astragalus agraniotii
9,081.038.073,Astragalus ajubensis
9,081.038.131,Astragalus albicaulis
9,081.038.082,Astragalus algarbiensis
9,081.038.092,Astragalus algeriensis
9,081.038.070,Astragalus alopecuroides
9,081.038.069,Astragalus alopecurus
9,081.038.038,Astragalus alpinus
9,081.038.096,Astragalus amarus
9,081.038.056,Astragalus anatolicus
9,081.038.077,Astragalus angustifolius
9,081.038.006,Astragalus ankylotos
9,081.038.114,Astragalus apollineus
9,081.038.101,Astragalus arcuatus
9,081.038.090,Astragalus arenarius
9,081.038.062,Astragalus arnacantha
9,081.038.004,Astragalus arpilobus
9,081.038.084,Astragalus asper
9,081.038.032,Astragalus austraegaeus
9,081.038.041,Astragalus australis
9,081.038.086,Astragalus austriacus
9,081.038.099,Astragalus autranii
9,081.038.091,Astragalus baionensis
9,081.038.105,Astragalus baldaccii
9,081.038.078,Astragalus balearicus
9,081.038.002,Astragalus boeticus
9,081.038.029,Astragalus bourgaeanus
9,081.038.121,Astragalus brachylobus
9,081.038.134,Astragalus brachypterus
9,081.038.072,Astragalus centralpinus
9,081.038.025,Astragalus cicer
9,081.038.088,Astragalus clerceanus
9,081.038.074,Astragalus clusii
9,081.038.001,Astragalus contortuplicatus
9,081.038.117,Astragalus corniculatus
9,081.038.120,Astragalus cornutus
9,081.038.060,Astragalus creticus
9,081.038.023,Astragalus cymbicarpos
9,081.038.027,Astragalus danicus
9,081.038.045,Astragalus dasyanthus
9,081.038.039,Astragalus depressus
9,081.038.103,Astragalus dolichophyllus
9,081.038.059,Astragalus drupaceus
9,081.038.020,Astragalus echinatus
9,081.038.022,Astragalus edulis
9,081.038.021,Astragalus epiglottis
9,081.038.049,Astragalus exscapus
9,081.038.083,Astragalus falcatus
9,081.038.133,Astragalus fialae
9,081.038.035,Astragalus frigidus
9,081.038.034,Astragalus galegiformis
9,081.038.076,Astragalus giennensis
9,081.038.125,Astragalus glaucus
9,081.038.026,Astragalus glaux
9,081.038.044,Astragalus glycyphylloides
9,081.038.043,Astragalus glycyphyllos
9,081.038.058,Astragalus graecus
9,081.038.061,Astragalus granatensis
9,081.038.071,Astragalus grossii
9,081.038.012,Astragalus haarbachii
9,081.038.024,Astragalus hamosus
9,081.038.130,Astragalus hegelmaieri
9,081.038.055,Astragalus hellenicus
9,081.038.097,Astragalus helmii
9,081.038.052,Astragalus henningii
9,081.038.129,Astragalus hispanicus
9,081.038.050,Astragalus huetii
9,081.038.098,Astragalus idaeus
9,081.038.112,Astragalus incanus
9,081.038.115,Astragalus karelinianus
9,081.038.104,Astragalus lacteus
9,081.038.095,Astragalus leontinus
9,081.038.009,Astragalus longidentatus
9,081.038.048,Astragalus longipetalus
9,081.038.042,Astragalus lusitanicus
9,081.038.123,Astragalus macropus
9,081.038.079,Astragalus massiliensis
9,081.038.132,Astragalus medius
9,081.038.093,Astragalus mesopterus
9,081.038.110,Astragalus monspessulanus
9,081.038.118,Astragalus muelleri
9,081.038.040,Astragalus norvegicus
9,081.038.054,Astragalus nummularius
9,081.038.081,Astragalus odoratus
9,081.038.094,Astragalus onobrychis
9,081.038.019,Astragalus oxyglottis
9,081.038.124,Astragalus pallescens
9,081.038.011,Astragalus pamphylicus
9,081.038.063,Astragalus parnassii
9,081.038.036,Astragalus penduliflorus
9,081.038.010,Astragalus peregrinus
9,081.038.128,Astragalus peterfii
9,081.038.066,Astragalus physocalyx
9,081.038.109,Astragalus physodes
9,081.038.016,Astragalus polyactinus
9,081.038.067,Astragalus ponticus
9,081.038.030,Astragalus pseudopurpureus
9,081.038.046,Astragalus pubiflorus
9,081.038.119,Astragalus pugionifer
9,081.038.028,Astragalus purpureus
9,081.038.102,Astragalus reduncus
9,081.038.005,Astragalus reticulatus
9,081.038.085,Astragalus roemeri
9,081.038.108,Astragalus rupifragus
9,081.038.008,Astragalus scorpioides
9,081.038.075,Astragalus sempervirens
9,081.038.113,Astragalus sericophyllus
9,081.038.018,Astragalus sesameus
9,081.038.031,Astragalus setosulus
9,081.038.014,Astragalus sinaicus
9,081.038.080,Astragalus sirinicus
9,081.038.999,Astragalus sp.
9,081.038.111,Astragalus spruneri
9,081.038.007,Astragalus stalinskyi
9,081.038.017,Astragalus stella
9,081.038.003,Astragalus striatellus
9,081.038.013,Astragalus suberosus
9,081.038.116,Astragalus subuliformis
9,081.038.087,Astragalus sulcatus
9,081.038.047,Astragalus tanaiticus
9,081.038.089,Astragalus tenuifolius
9,081.038.107,Astragalus testiculatus
9,081.038.064,Astragalus thracicus
9,081.038.057,Astragalus tremolsianus
9,081.038.015,Astragalus tribuloides
9,081.038.065,Astragalus trojanus
9,081.038.033,Astragalus turolensis
9,081.038.037,Astragalus umbellatus
9,081.038.051,Astragalus utriger
9,081.038.122,Astragalus varius
9,081.038.127,Astragalus vesicarius
9,081.038.068,Astragalus vulpinus
9,081.038.106,Astragalus wilmottianus
9,081.038.053,Astragalus wolgensis
9,081.038.126,Astragalus zingeri
9,081.040.001,Biserrula pelecinus
9,081.010.999,Calicotome sp.
9,081.010.001,Calicotome spinosa
9,081.010.002,Calicotome villosa
9,081.037.001,Calophaca wolgarica
9,081.036.001,Caragana arborescens
9,081.036.002,Caragana frutex
