LCODE,SITECODE,,SDATE,SECTION,FIELDNAME,VALUE,BROODED,,,,,,,
1,T01,,09-Sep-99,12,XX,0,,,1999,9,9,,49,Abundance
1,T01,,09-Sep-99,1,XX,0,,,1999,9,9,,49,Abundance
1,T01,,09-Sep-99,3,XX,0,,,1999,9,9,,49,Abundance
1,T01,,09-Sep-99,4,XX,0,,,1999,9,9,,49,Abundance
1,T01,,09-Sep-99,5,XX,0,,,1999,9,9,,49,Abundance
1,T01,,09-Sep-99,6,XX,0,,,1999,9,9,,49,Abundance
1,T03,,10-Sep-99,8,XX,0,,,1999,9,10,,49,Abundance
1,T05,,10-Sep-99,10,XX,0,,,1999,9,10,,49,Abundance
1,T05,,10-Sep-99,12,XX,0,,,1999,9,10,,49,Abundance
1,T05,,10-Sep-99,13,XX,0,,,1999,9,10,,49,Abundance
1,T05,,10-Sep-99,14,XX,0,,,1999,9,10,,49,Abundance
1,T05,,10-Sep-99,15,XX,0,,,1999,9,10,,49,Abundance
1,T03,,10-Sep-99,9,XX,0,,,1999,9,10,,49,Abundance
1,T03,,10-Sep-99,10,XX,0,,,1999,9,10,,49,Abundance
1,T05,,10-Sep-99,4,XX,0,,,1999,9,10,,49,Abundance
1,T03,,10-Sep-99,1,XX,0,,,1999,9,10,,49,Abundance
1,T03,,10-Sep-99,2,XX,0,,,1999,9,10,,49,Abundance
1,T03,,10-Sep-99,5,XX,0,,,1999,9,10,,49,Abundance
1,T03,,10-Sep-99,6,XX,0,,,1999,9,10,,49,Abundance
1,T05,,10-Sep-99,8,XX,0,,,1999,9,10,,49,Abundance
1,T07,,13-Sep-99,1,XX,0,,,1999,9,13,,49,Abundance
1,T02,,13-Sep-99,11,XX,0,,,1999,9,13,,49,Abundance
1,T07,,13-Sep-99,3,XX,0,,,1999,9,13,,49,Abundance
1,T07,,13-Sep-99,4,XX,0,,,1999,9,13,,49,Abundance
1,T07,,13-Sep-99,5,XX,0,,,1999,9,13,,49,Abundance
1,T07,,13-Sep-99,6,XX,0,,,1999,9,13,,49,Abundance
1,T02,,13-Sep-99,2,XX,0,,,1999,9,13,,49,Abundance
1,T02,,13-Sep-99,3,XX,0,,,1999,9,13,,49,Abundance
1,T02,,13-Sep-99,6,XX,0,,,1999,9,13,,49,Abundance
1,T02,,13-Sep-99,8,XX,0,,,1999,9,13,,49,Abundance
1,T02,,13-Sep-99,9,XX,0,,,1999,9,13,,49,Abundance
1,T02,,13-Sep-99,10,XX,0,,,1999,9,13,,49,Abundance
1,T04,,14-Sep-99,4,XX,0,,,1999,9,14,,49,Abundance
1,T04,,14-Sep-99,5,XX,0,,,1999,9,14,,49,Abundance
1,T04,,14-Sep-99,6,XX,0,,,1999,9,14,,49,Abundance
1,T04,,14-Sep-99,7,XX,0,,,1999,9,14,,49,Abundance
1,T04,,14-Sep-99,8,XX,0,,,1999,9,14,,49,Abundance
1,T04,,14-Sep-99,9,XX,0,,,1999,9,14,,49,Abundance
1,T04,,14-Sep-99,3,XX,0,,,1999,9,14,,49,Abundance
2,T02,,14-Sep-99,1,XX,0,,,1999,9,14,,49,Abundance
2,T02,,14-Sep-99,2,XX,0,,,1999,9,14,,49,Abundance
2,T02,,14-Sep-99,3,XX,0,,,1999,9,14,,49,Abundance
2,T02,,14-Sep-99,4,XX,0,,,1999,9,14,,49,Abundance
1,T04,,14-Sep-99,1,XX,0,,,1999,9,14,,49,Abundance
1,T04,,14-Sep-99,2,XX,0,,,1999,9,14,,49,Abundance
1,T04,,14-Sep-99,10,XX,0,,,1999,9,14,,49,Abundance
1,T11,,15-Sep-99,1,XX,0,,,1999,9,15,,49,Abundance
1,T11,,15-Sep-99,2,XX,0,,,1999,9,15,,49,Abundance
1,T11,,15-Sep-99,5,XX,0,,,1999,9,15,,49,Abundance
1,T11,,15-Sep-99,4,XX,0,,,1999,9,15,,49,Abundance
1,T11,,15-Sep-99,3,XX,0,,,1999,9,15,,49,Abundance
1,T08,,16-Sep-99,1,XX,0,,,1999,9,16,,49,Abundance
1,T08,,16-Sep-99,2,XX,0,,,1999,9,16,,49,Abundance
1,T08,,16-Sep-99,3,XX,0,,,1999,9,16,,49,Abundance
1,T08,,16-Sep-99,4,XX,0,,,1999,9,16,,49,Abundance
1,T08,,16-Sep-99,5,XX,0,,,1999,9,16,,49,Abundance
1,T08,,16-Sep-99,6,XX,0,,,1999,9,16,,49,Abundance
1,T08,,16-Sep-99,8,XX,0,,,1999,9,16,,49,Abundance
1,T08,,16-Sep-99,9,XX,0,,,1999,9,16,,49,Abundance
1,T08,,16-Sep-99,10,XX,0,,,1999,9,16,,49,Abundance
1,T08,,16-Sep-99,12,XX,0,,,1999,9,16,,49,Abundance
1,T08,,16-Sep-99,13,XX,0,,,1999,9,16,,49,Abundance
1,T01,,16-Sep-99,9,XX,0,,,1999,9,16,,49,Abundance
1,T01,,16-Sep-99,10,XX,0,,,1999,9,16,,49,Abundance
1,T01,,16-Sep-99,12,XX,0,,,1999,9,16,,49,Abundance
1,T01,,16-Sep-99,1,XX,0,,,1999,9,16,,49,Abundance
1,T01,,16-Sep-99,3,XX,0,,,1999,9,16,,49,Abundance
1,T01,,16-Sep-99,5,XX,0,,,1999,9,16,,49,Abundance
1,T01,,16-Sep-99,6,XX,0,,,1999,9,16,,49,Abundance
1,T01,,16-Sep-99,8,XX,0,,,1999,9,16,,49,Abundance
1,T03,,17-Sep-99,10,XX,0,,,1999,9,17,,49,Abundance
1,T05,,17-Sep-99,2,XX,0,,,1999,9,17,,49,Abundance
1,T05,,17-Sep-99,3,XX,0,,,1999,9,17,,49,Abundance
1,T05,,17-Sep-99,5,XX,0,,,1999,9,17,,49,Abundance
1,T05,,17-Sep-99,6,XX,0,,,1999,9,17,,49,Abundance
1,T05,,17-Sep-99,8,XX,0,,,1999,9,17,,49,Abundance
1,T05,,17-Sep-99,10,XX,0,,,1999,9,17,,49,Abundance
1,T05,,17-Sep-99,11,XX,0,,,1999,9,17,,49,Abundance
1,T05,,17-Sep-99,13,XX,0,,,1999,9,17,,49,Abundance
1,T05,,17-Sep-99,14,XX,0,,,1999,9,17,,49,Abundance
1,T05,,17-Sep-99,15,XX,0,,,1999,9,17,,49,Abundance
1,T03,,17-Sep-99,1,XX,0,,,1999,9,17,,49,Abundance
1,T03,,17-Sep-99,2,XX,0,,,1999,9,17,,49,Abundance
1,T03,,17-Sep-99,3,XX,0,,,1999,9,17,,49,Abundance
1,T03,,17-Sep-99,4,XX,0,,,1999,9,17,,49,Abundance
1,T03,,17-Sep-99,5,XX,0,,,1999,9,17,,49,Abundance
1,T03,,17-Sep-99,6,XX,0,,,1999,9,17,,49,Abundance
1,T03,,17-Sep-99,7,XX,0,,,1999,9,17,,49,Abundance
1,T03,,17-Sep-99,8,XX,0,,,1999,9,17,,49,Abundance
1,T03,,17-Sep-99,9,XX,0,,,1999,9,17,,49,Abundance
1,T02,,21-Sep-99,11,XX,0,,,1999,9,21,,49,Abundance
1,T10,,21-Sep-99,2,XX,0,,,1999,9,21,,49,Abundance
1,T10,,21-Sep-99,4,XX,0,,,1999,9,21,,49,Abundance
1,T10,,21-Sep-99,8,XX,0,,,1999,9,21,,49,Abundance
1,T10,,21-Sep-99,10,XX,0,,,1999,9,21,,49,Abundance
1,T10,,21-Sep-99,12,XX,0,,,1999,9,21,,49,Abundance
1,T10,,21-Sep-99,13,XX,0,,,1999,9,21,,49,Abundance
1,T10,,21-Sep-99,15,XX,0,,,1999,9,21,,49,Abundance
1,T06,,21-Sep-99,1,XX,0,,,1999,9,21,,49,Abundance
1,T06,,21-Sep-99,2,XX,0,,,1999,9,21,,49,Abundance
1,T06,,21-Sep-99,4,XX,0,,,1999,9,21,,49,Abundance
1,T06,,21-Sep-99,5,XX,0,,,1999,9,21,,49,Abundance
1,T06,,21-Sep-99,6,XX,0,,,1999,9,21,,49,Abundance
1,T06,,21-Sep-99,9,XX,0,,,1999,9,21,,49,Abundance
1,T06,,21-Sep-99,11,XX,0,,,1999,9,21,,49,Abundance
1,T06,,21-Sep-99,12,XX,0,,,1999,9,21,,49,Abundance
1,T02,,21-Sep-99,1,XX,0,,,1999,9,21,,49,Abundance
1,T02,,21-Sep-99,2,XX,0,,,1999,9,21,,49,Abundance
1,T02,,21-Sep-99,4,XX,0,,,1999,9,21,,49,Abundance
1,T02,,21-Sep-99,5,XX,0,,,1999,9,21,,49,Abundance
1,T02,,21-Sep-99,6,XX,0,,,1999,9,21,,49,Abundance
1,T02,,21-Sep-99,7,XX,0,,,1999,9,21,,49,Abundance
1,T02,,21-Sep-99,8,XX,0,,,1999,9,21,,49,Abundance
1,T02,,21-Sep-99,9,XX,0,,,1999,9,21,,49,Abundance
1,T02,,21-Sep-99,10,XX,0,,,1999,9,21,,49,Abundance
1,T04,,22-Sep-99,10,XX,0,,,1999,9,22,,49,Abundance
1,T07,,22-Sep-99,3,XX,0,,,1999,9,22,,49,Abundance
1,T07,,22-Sep-99,4,XX,0,,,1999,9,22,,49,Abundance
1,T07,,22-Sep-99,5,XX,0,,,1999,9,22,,49,Abundance
1,T07,,22-Sep-99,6,XX,0,,,1999,9,22,,49,Abundance
1,T04,,22-Sep-99,1,XX,0,,,1999,9,22,,49,Abundance
1,T04,,22-Sep-99,2,XX,0,,,1999,9,22,,49,Abundance
1,T04,,22-Sep-99,3,XX,0,,,1999,9,22,,49,Abundance
1,T04,,22-Sep-99,4,XX,0,,,1999,9,22,,49,Abundance
1,T04,,22-Sep-99,5,XX,0,,,1999,9,22,,49,Abundance
1,T04,,22-Sep-99,6,XX,0,,,1999,9,22,,49,Abundance
1,T04,,22-Sep-99,7,XX,0,,,1999,9,22,,49,Abundance
1,T04,,22-Sep-99,8,XX,0,,,1999,9,22,,49,Abundance
1,T04,,22-Sep-99,9,XX,0,,,1999,9,22,,49,Abundance
1,T07,,22-Sep-99,2,XX,0,,,1999,9,22,,49,Abundance
1,T02,,23-Sep-99,3,XX,0,,,1999,9,23,,49,Abundance
1,T02,,23-Sep-99,4,XX,0,,,1999,9,23,,49,Abundance
1,T02,,23-Sep-99,11,XX,0,,,1999,9,23,,49,Abundance
1,T02,,23-Sep-99,7,XX,0,,,1999,9,23,,49,Abundance
1,T02,,23-Sep-99,8,XX,0,,,1999,9,23,,49,Abundance
1,T02,,23-Sep-99,9,XX,0,,,1999,9,23,,49,Abundance
1,T02,,23-Sep-99,10,XX,0,,,1999,9,23,,49,Abundance
1,T02,,23-Sep-99,6,XX,0,,,1999,9,23,,49,Abundance
1,T08,,24-Sep-99,1,XX,0,,,1999,9,24,,49,Abundance
1,T03,,24-Sep-99,10,XX,0,,,1999,9,24,,49,Abundance
1,T08,,24-Sep-99,4,XX,0,,,1999,9,24,,49,Abundance
1,T08,,24-Sep-99,5,XX,0,,,1999,9,24,,49,Abundance
1,T08,,24-Sep-99,6,XX,0,,,1999,9,24,,49,Abundance
1,T08,,24-Sep-99,7,XX,0,,,1999,9,24,,49,Abundance
1,T08,,24-Sep-99,8,XX,0,,,1999,9,24,,49,Abundance
1,T08,,24-Sep-99,10,XX,0,,,1999,9,24,,49,Abundance
1,T08,,24-Sep-99,11,XX,0,,,1999,9,24,,49,Abundance
1,T03,,24-Sep-99,1,XX,0,,,1999,9,24,,49,Abundance
1,T03,,24-Sep-99,2,XX,0,,,1999,9,24,,49,Abundance
1,T03,,24-Sep-99,3,XX,0,,,1999,9,24,,49,Abundance
1,T03,,24-Sep-99,4,XX,0,,,1999,9,24,,49,Abundance
1,T03,,24-Sep-99,5,XX,0,,,1999,9,24,,49,Abundance
1,T03,,24-Sep-99,7,XX,0,,,1999,9,24,,49,Abundance
1,T03,,24-Sep-99,8,XX,0,,,1999,9,24,,49,Abundance
1,T03,,24-Sep-99,9,XX,0,,,1999,9,24,,49,Abundance
1,T10,,28-Sep-99,12,XX,0,,,1999,9,28,,49,Abundance
1,T01,,28-Sep-99,12,XX,0,,,1999,9,28,,49,Abundance
1,T10,,28-Sep-99,14,XX,0,,,1999,9,28,,49,Abundance
1,T10,,28-Sep-99,15,XX,0,,,1999,9,28,,49,Abundance
1,T10,,28-Sep-99,1,XX,0,,,1999,9,28,,49,Abundance
1,T10,,28-Sep-99,2,XX,0,,,1999,9,28,,49,Abundance
1,T10,,28-Sep-99,3,XX,0,,,1999,9,28,,49,Abundance
1,T10,,28-Sep-99,4,XX,0,,,1999,9,28,,49,Abundance
1,T10,,28-Sep-99,6,XX,0,,,1999,9,28,,49,Abundance
1,T10,,28-Sep-99,7,XX,0,,,1999,9,28,,49,Abundance
1,T10,,28-Sep-99,8,XX,0,,,1999,9,28,,49,Abundance
1,T10,,28-Sep-99,9,XX,0,,,1999,9,28,,49,Abundance
1,T10,,28-Sep-99,11,XX,0,,,1999,9,28,,49,Abundance
1,T09,,28-Sep-99,2,XX,0,,,1999,9,28,,49,Abundance
1,T06,,28-Sep-99,2,XX,0,,,1999,9,28,,49,Abundance
1,T06,,28-Sep-99,3,XX,0,,,1999,9,28,,49,Abundance
1,T06,,28-Sep-99,4,XX,0,,,1999,9,28,,49,Abundance
1,T06,,28-Sep-99,5,XX,0,,,1999,9,28,,49,Abundance
1,T06,,28-Sep-99,6,XX,0,,,1999,9,28,,49,Abundance
1,T06,,28-Sep-99,7,XX,0,,,1999,9,28,,49,Abundance
1,T06,,28-Sep-99,8,XX,0,,,1999,9,28,,49,Abundance
1,T06,,28-Sep-99,9,XX,0,,,1999,9,28,,49,Abundance
1,T06,,28-Sep-99,10,XX,0,,,1999,9,28,,49,Abundance
1,T06,,28-Sep-99,11,XX,0,,,1999,9,28,,49,Abundance
1,T06,,28-Sep-99,12,XX,0,,,1999,9,28,,49,Abundance
2,T02,,28-Sep-99,1,XX,0,,,1999,9,28,,49,Abundance
2,T02,,28-Sep-99,2,XX,0,,,1999,9,28,,49,Abundance
2,T02,,28-Sep-99,3,XX,0,,,1999,9,28,,49,Abundance
2,T02,,28-Sep-99,4,XX,0,,,1999,9,28,,49,Abundance
1,T01,,28-Sep-99,1,XX,0,,,1999,9,28,,49,Abundance
1,T01,,28-Sep-99,2,XX,0,,,1999,9,28,,49,Abundance
1,T01,,28-Sep-99,3,XX,0,,,1999,9,28,,49,Abundance
1,T01,,28-Sep-99,4,XX,0,,,1999,9,28,,49,Abundance
1,T01,,28-Sep-99,6,XX,0,,,1999,9,28,,49,Abundance
1,T01,,28-Sep-99,7,XX,0,,,1999,9,28,,49,Abundance
1,T01,,28-Sep-99,9,XX,0,,,1999,9,28,,49,Abundance
1,T01,,28-Sep-99,10,XX,0,,,1999,9,28,,49,Abundance
1,T01,,28-Sep-99,11,XX,0,,,1999,9,28,,49,Abundance
1,T10,,28-Sep-99,13,XX,0,,,1999,9,28,,49,Abundance
1,T03,,29-Sep-99,1,XX,0,,,1999,9,29,,49,Abundance
1,T03,,29-Sep-99,2,XX,0,,,1999,9,29,,49,Abundance
1,T03,,29-Sep-99,3,XX,0,,,1999,9,29,,49,Abundance
1,T03,,29-Sep-99,4,XX,0,,,1999,9,29,,49,Abundance
1,T03,,29-Sep-99,10,XX,0,,,1999,9,29,,49,Abundance
1,T03,,29-Sep-99,7,XX,0,,,1999,9,29,,49,Abundance
1,T03,,29-Sep-99,8,XX,0,,,1999,9,29,,49,Abundance
1,T03,,29-Sep-99,9,XX,0,,,1999,9,29,,49,Abundance
1,T03,,29-Sep-99,5,XX,0,,,1999,9,29,,49,Abundance
1,T05,,06-Oct-99,15,XX,0,,,1999,10,6,,49,Abundance
1,T05,,06-Oct-99,2,XX,0,,,1999,10,6,,49,Abundance
1,T05,,06-Oct-99,3,XX,0,,,1999,10,6,,49,Abundance
1,T05,,06-Oct-99,5,XX,0,,,1999,10,6,,49,Abundance
1,T05,,06-Oct-99,7,XX,0,,,1999,10,6,,49,Abundance
1,T05,,06-Oct-99,8,XX,0,,,1999,10,6,,49,Abundance
1,T05,,06-Oct-99,10,XX,0,,,1999,10,6,,49,Abundance
1,T05,,06-Oct-99,11,XX,0,,,1999,10,6,,49,Abundance
1,T05,,06-Oct-99,12,XX,0,,,1999,10,6,,49,Abundance
1,T05,,06-Oct-99,13,XX,0,,,1999,10,6,,49,Abundance
1,T05,,06-Oct-99,14,XX,0,,,1999,10,6,,49,Abundance
1,T01,,25-Mar-00,1,XX,0,,,2000,3,25,,49,Abundance
1,T01,,25-Mar-00,2,XX,0,,,2000,3,25,,49,Abundance
1,T01,,25-Mar-00,3,XX,0,,,2000,3,25,,49,Abundance
1,T01,,25-Mar-00,4,XX,0,,,2000,3,25,,49,Abundance
1,T01,,25-Mar-00,5,XX,0,,,2000,3,25,,49,Abundance
1,T01,,25-Mar-00,12,XX,0,,,2000,3,25,,49,Abundance
1,T01,,25-Mar-00,7,XX,0,,,2000,3,25,,49,Abundance
1,T01,,25-Mar-00,8,XX,0,,,2000,3,25,,49,Abundance
1,T01,,25-Mar-00,9,XX,0,,,2000,3,25,,49,Abundance
1,T01,,25-Mar-00,10,XX,0,,,2000,3,25,,49,Abundance
1,T01,,25-Mar-00,11,XX,0,,,2000,3,25,,49,Abundance
1,T01,,25-Mar-00,6,XX,0,,,2000,3,25,,49,Abundance
1,T06,,06-Apr-00,4,XX,0,,,2000,4,6,,49,Abundance
1,T06,,06-Apr-00,5,XX,0,,,2000,4,6,,49,Abundance
1,T06,,06-Apr-00,6,XX,0,,,2000,4,6,,49,Abundance
1,T06,,06-Apr-00,8,XX,0,,,2000,4,6,,49,Abundance
1,T06,,06-Apr-00,3,XX,0,,,2000,4,6,,49,Abundance
1,T06,,06-Apr-00,10,XX,0,,,2000,4,6,,49,Abundance
1,T06,,06-Apr-00,11,XX,0,,,2000,4,6,,49,Abundance
1,T06,,06-Apr-00,12,XX,0,,,2000,4,6,,49,Abundance
1,T06,,06-Apr-00,1,XX,0,,,2000,4,6,,49,Abundance
1,T06,,06-Apr-00,2,XX,0,,,2000,4,6,,49,Abundance
1,T06,,06-Apr-00,9,XX,0,,,2000,4,6,,49,Abundance
1,T10,,07-Apr-00,1,XX,0,,,2000,4,7,,49,Abundance
1,T10,,07-Apr-00,2,XX,0,,,2000,4,7,,49,Abundance
1,T10,,07-Apr-00,3,XX,0,,,2000,4,7,,49,Abundance
1,T10,,07-Apr-00,4,XX,0,,,2000,4,7,,49,Abundance
1,T10,,07-Apr-00,5,XX,0,,,2000,4,7,,49,Abundance
1,T10,,07-Apr-00,6,XX,0,,,2000,4,7,,49,Abundance
1,T10,,07-Apr-00,7,XX,0,,,2000,4,7,,49,Abundance
1,T10,,07-Apr-00,10,XX,0,,,2000,4,7,,49,Abundance
1,T10,,07-Apr-00,11,XX,0,,,2000,4,7,,49,Abundance
1,T10,,07-Apr-00,12,XX,0,,,2000,4,7,,49,Abundance
1,T10,,07-Apr-00,13,XX,0,,,2000,4,7,,49,Abundance
1,T10,,07-Apr-00,14,XX,0,,,2000,4,7,,49,Abundance
1,T09,,07-Apr-00,2,XX,0,,,2000,4,7,,49,Abundance
1,T05,,07-Apr-00,2,XX,0,,,2000,4,7,,49,Abundance
1,T05,,07-Apr-00,3,XX,0,,,2000,4,7,,49,Abundance
1,T05,,07-Apr-00,4,XX,0,,,2000,4,7,,49,Abundance
1,T05,,07-Apr-00,5,XX,0,,,2000,4,7,,49,Abundance
1,T05,,07-Apr-00,7,XX,0,,,2000,4,7,,49,Abundance
1,T05,,07-Apr-00,8,XX,0,,,2000,4,7,,49,Abundance
1,T05,,07-Apr-00,9,XX,0,,,2000,4,7,,49,Abundance
1,T05,,07-Apr-00,10,XX,0,,,2000,4,7,,49,Abundance
1,T05,,07-Apr-00,11,XX,0,,,2000,4,7,,49,Abundance
1,T05,,07-Apr-00,12,XX,0,,,2000,4,7,,49,Abundance
1,T05,,07-Apr-00,13,XX,0,,,2000,4,7,,49,Abundance
1,T05,,07-Apr-00,14,XX,0,,,2000,4,7,,49,Abundance
1,T05,,07-Apr-00,15,XX,0,,,2000,4,7,,49,Abundance
1,T01,,07-Apr-00,1,XX,0,,,2000,4,7,,49,Abundance
1,T01,,07-Apr-00,2,XX,0,,,2000,4,7,,49,Abundance
1,T01,,07-Apr-00,3,XX,0,,,2000,4,7,,49,Abundance
1,T01,,07-Apr-00,4,XX,0,,,2000,4,7,,49,Abundance
1,T01,,07-Apr-00,5,XX,0,,,2000,4,7,,49,Abundance
1,T01,,07-Apr-00,6,XX,0,,,2000,4,7,,49,Abundance
1,T01,,07-Apr-00,7,XX,0,,,2000,4,7,,49,Abundance
1,T01,,07-Apr-00,8,XX,0,,,2000,4,7,,49,Abundance
1,T01,,07-Apr-00,9,XX,0,,,2000,4,7,,49,Abundance
1,T01,,07-Apr-00,10,XX,0,,,2000,4,7,,49,Abundance
1,T01,,07-Apr-00,11,XX,0,,,2000,4,7,,49,Abundance
1,T01,,07-Apr-00,12,XX,0,,,2000,4,7,,49,Abundance
1,T01,,08-Apr-00,1,XX,0,,,2000,4,8,,49,Abundance
1,T01,,08-Apr-00,2,XX,0,,,2000,4,8,,49,Abundance
1,T01,,08-Apr-00,3,XX,0,,,2000,4,8,,49,Abundance
1,T01,,08-Apr-00,4,XX,0,,,2000,4,8,,49,Abundance
1,T01,,08-Apr-00,5,XX,0,,,2000,4,8,,49,Abundance
1,T01,,08-Apr-00,12,XX,0,,,2000,4,8,,49,Abundance
1,T01,,08-Apr-00,7,XX,0,,,2000,4,8,,49,Abundance
1,T01,,08-Apr-00,8,XX,0,,,2000,4,8,,49,Abundance
1,T01,,08-Apr-00,9,XX,0,,,2000,4,8,,49,Abundance
1,T01,,08-Apr-00,10,XX,0,,,2000,4,8,,49,Abundance
1,T01,,08-Apr-00,11,XX,0,,,2000,4,8,,49,Abundance
1,T01,,08-Apr-00,6,XX,0,,,2000,4,8,,49,Abundance
1,T09,,10-Apr-00,1,XX,0,,,2000,4,10,,49,Abundance
1,T05,,10-Apr-00,15,XX,0,,,2000,4,10,,49,Abundance
1,T10,,10-Apr-00,12,XX,0,,,2000,4,10,,49,Abundance
1,T10,,10-Apr-00,1,XX,0,,,2000,4,10,,49,Abundance
1,T10,,10-Apr-00,2,XX,0,,,2000,4,10,,49,Abundance
1,T10,,10-Apr-00,3,XX,0,,,2000,4,10,,49,Abundance
1,T10,,10-Apr-00,4,XX,0,,,2000,4,10,,49,Abundance
1,T10,,10-Apr-00,5,XX,0,,,2000,4,10,,49,Abundance
1,T10,,10-Apr-00,6,XX,0,,,2000,4,10,,49,Abundance
1,T10,,10-Apr-00,7,XX,0,,,2000,4,10,,49,Abundance
1,T10,,10-Apr-00,8,XX,0,,,2000,4,10,,49,Abundance
1,T10,,10-Apr-00,10,XX,0,,,2000,4,10,,49,Abundance
1,T10,,10-Apr-00,11,XX,0,,,2000,4,10,,49,Abundance
1,T10,,10-Apr-00,13,XX,0,,,2000,4,10,,49,Abundance
1,T10,,10-Apr-00,14,XX,0,,,2000,4,10,,49,Abundance
1,T05,,10-Apr-00,1,XX,0,,,2000,4,10,,49,Abundance
1,T05,,10-Apr-00,5,XX,0,,,2000,4,10,,49,Abundance
1,T05,,10-Apr-00,8,XX,0,,,2000,4,10,,49,Abundance
1,T05,,10-Apr-00,9,XX,0,,,2000,4,10,,49,Abundance
1,T05,,10-Apr-00,10,XX,0,,,2000,4,10,,49,Abundance
1,T05,,10-Apr-00,12,XX,0,,,2000,4,10,,49,Abundance
1,T05,,10-Apr-00,13,XX,0,,,2000,4,10,,49,Abundance
1,T05,,10-Apr-00,14,XX,0,,,2000,4,10,,49,Abundance
1,T10,,19-Apr-00,1,XX,0,,,2000,4,19,,49,Abundance
1,T01,,19-Apr-00,12,XX,0,,,2000,4,19,,49,Abundance
1,T10,,19-Apr-00,4,XX,0,,,2000,4,19,,49,Abundance
1,T10,,19-Apr-00,5,XX,0,,,2000,4,19,,49,Abundance
1,T10,,19-Apr-00,6,XX,0,,,2000,4,19,,49,Abundance
1,T10,,19-Apr-00,7,XX,0,,,2000,4,19,,49,Abundance
1,T10,,19-Apr-00,8,XX,0,,,2000,4,19,,49,Abundance
1,T10,,19-Apr-00,10,XX,0,,,2000,4,19,,49,Abundance
1,T10,,19-Apr-00,11,XX,0,,,2000,4,19,,49,Abundance
1,T10,,19-Apr-00,12,XX,0,,,2000,4,19,,49,Abundance
1,T10,,19-Apr-00,13,XX,0,,,2000,4,19,,49,Abundance
1,T10,,19-Apr-00,14,XX,0,,,2000,4,19,,49,Abundance
1,T06,,19-Apr-00,1,XX,0,,,2000,4,19,,49,Abundance
1,T06,,19-Apr-00,2,XX,0,,,2000,4,19,,49,Abundance
1,T06,,19-Apr-00,3,XX,0,,,2000,4,19,,49,Abundance
1,T06,,19-Apr-00,4,XX,0,,,2000,4,19,,49,Abundance
1,T06,,19-Apr-00,5,XX,0,,,2000,4,19,,49,Abundance
1,T06,,19-Apr-00,6,XX,0,,,2000,4,19,,49,Abundance
1,T06,,19-Apr-00,7,XX,0,,,2000,4,19,,49,Abundance
1,T06,,19-Apr-00,8,XX,0,,,2000,4,19,,49,Abundance
1,T06,,19-Apr-00,9,XX,0,,,2000,4,19,,49,Abundance
1,T06,,19-Apr-00,11,XX,0,,,2000,4,19,,49,Abundance
1,T06,,19-Apr-00,12,XX,0,,,2000,4,19,,49,Abundance
1,T08,,19-Apr-00,1,XX,0,,,2000,4,19,,49,Abundance
1,T08,,19-Apr-00,3,XX,0,,,2000,4,19,,49,Abundance
1,T08,,19-Apr-00,4,XX,0,,,2000,4,19,,49,Abundance
1,T08,,19-Apr-00,5,XX,0,,,2000,4,19,,49,Abundance
1,T08,,19-Apr-00,6,XX,0,,,2000,4,19,,49,Abundance
1,T08,,19-Apr-00,10,XX,0,,,2000,4,19,,49,Abundance
1,T08,,19-Apr-00,11,XX,0,,,2000,4,19,,49,Abundance
1,T08,,19-Apr-00,12,XX,0,,,2000,4,19,,49,Abundance
1,T08,,19-Apr-00,13,XX,0,,,2000,4,19,,49,Abundance
1,T09,,19-Apr-00,2,XX,0,,,2000,4,19,,49,Abundance
1,T01,,19-Apr-00,1,XX,0,,,2000,4,19,,49,Abundance
1,T01,,19-Apr-00,3,XX,0,,,2000,4,19,,49,Abundance
1,T01,,19-Apr-00,4,XX,0,,,2000,4,19,,49,Abundance
1,T01,,19-Apr-00,6,XX,0,,,2000,4,19,,49,Abundance
1,T01,,19-Apr-00,9,XX,0,,,2000,4,19,,49,Abundance
1,T01,,19-Apr-00,11,XX,0,,,2000,4,19,,49,Abundance
1,T10,,19-Apr-00,2,XX,0,,,2000,4,19,,49,Abundance
1,T10,,27-Apr-00,8,XX,0,,,2000,4,27,,49,Abundance
1,T01,,27-Apr-00,12,XX,0,,,2000,4,27,,49,Abundance
1,T10,,27-Apr-00,11,XX,0,,,2000,4,27,,49,Abundance
1,T10,,27-Apr-00,14,XX,0,,,2000,4,27,,49,Abundance
1,T10,,27-Apr-00,15,XX,0,,,2000,4,27,,49,Abundance
1,T10,,27-Apr-00,1,XX,0,,,2000,4,27,,49,Abundance
1,T10,,27-Apr-00,2,XX,0,,,2000,4,27,,49,Abundance
1,T10,,27-Apr-00,3,XX,0,,,2000,4,27,,49,Abundance
1,T10,,27-Apr-00,4,XX,0,,,2000,4,27,,49,Abundance
1,T10,,27-Apr-00,5,XX,0,,,2000,4,27,,49,Abundance
1,T10,,27-Apr-00,6,XX,0,,,2000,4,27,,49,Abundance
1,T10,,27-Apr-00,7,XX,0,,,2000,4,27,,49,Abundance
1,T01,,27-Apr-00,6,XX,0,,,2000,4,27,,49,Abundance
1,T01,,27-Apr-00,8,XX,0,,,2000,4,27,,49,Abundance
1,T01,,27-Apr-00,1,XX,0,,,2000,4,27,,49,Abundance
1,T01,,27-Apr-00,3,XX,0,,,2000,4,27,,49,Abundance
1,T01,,27-Apr-00,10,XX,0,,,2000,4,27,,49,Abundance
